"order_id","customer_id","customer_name","brand_name","category_name","product_name","model_year","quantity","list_price","revenue","discount","profit","order_date","required_date","shipped_date","sales_name","manager_name","store_name","city"
1521,53,"Saturnina Garner","Electra","Children Bicycles","Electra Townie 3i EQ (20-inch) - Boys' - 2017",2017,1,"489.99","489.99","0.2","391.992","2018-04-12","2018-04-12",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1521,53,"Saturnina Garner","Electra","Comfort Bicycles","Electra Townie Original 21D EQ Ladies' - 2018",2018,2,"679.99","1359.98","0.2","1223.982","2018-04-12","2018-04-12",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1521,53,"Saturnina Garner","Trek","Mountain Bikes","Trek Farley Carbon Frameset - 2018",2018,1,"999.99","999.99","0.1","899.991","2018-04-12","2018-04-12",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1521,53,"Saturnina Garner","Trek","Mountain Bikes","Trek X-Caliber Frameset - 2018",2018,2,"1499.99","2999.98","0.2","2699.982","2018-04-12","2018-04-12",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1522,78,"Chi Goff","Electra","Children Bicycles","Electra Girl's Hawaii 1 16"" - 2017",2017,1,"299.99","299.99","0.1","269.991","2018-04-12","2018-04-12",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1522,78,"Chi Goff","Trek","Mountain Bikes","Trek Stache 5 - 2018",2018,1,"1599.99","1599.99","0.07","1487.9907","2018-04-12","2018-04-12",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1522,78,"Chi Goff","Trek","Mountain Bikes","Trek Ticket S Frame - 2018",2018,1,"1469.99","1469.99","0.07","1367.0907","2018-04-12","2018-04-12",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1523,8,"Jacquline Duncan","Electra","Comfort Bicycles","Electra Townie Commute 8D - 2018",2018,2,"749.99","1499.98","0.2","1349.982","2018-04-12","2018-04-12",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1524,37,"Melia Brady","Electra","Children Bicycles","Electra Treasure 1 20"" - 2018",2018,2,"319.99","639.98","0.2","575.982","2018-04-12","2018-04-12",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1524,37,"Melia Brady","Electra","Comfort Bicycles","Electra Townie Original 1 Ladies' - 2018",2018,1,"449.99","449.99","0.2","359.992","2018-04-12","2018-04-12",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1524,37,"Melia Brady","Electra","Cruisers Bicycles","Electra Townie Commute Go! Ladies' - 2018",2018,2,"2999.99","5999.98","0.2","5399.982","2018-04-12","2018-04-12",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1524,37,"Melia Brady","Surly","Road Bikes","Surly Straggler - 2018",2018,1,"1549.00","1549.00","0.1","1394.100","2018-04-12","2018-04-12",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1525,38,"Zelma Browning","Surly","Road Bikes","Surly Pack Rat - 2018",2018,2,"1349.00","2698.00","0.07","2603.5700","2018-04-12","2018-04-12",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1525,38,"Zelma Browning","Trek","Electric Bikes","Trek Lift+ - 2018",2018,1,"2799.99","2799.99","0.07","2603.9907","2018-04-12","2018-04-12",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1525,38,"Zelma Browning","Trek","Road Bikes","Trek Domane SL Frameset - 2018",2018,1,"6499.99","6499.99","0.1","5849.991","2018-04-12","2018-04-12",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1526,59,"Latasha Stanley","Electra","Cruisers Bicycles","Electra Townie Balloon 8D EQ - 2016/2017/2018",2018,1,"749.99","749.99","0.1","674.991","2018-04-12","2018-04-12",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1526,59,"Latasha Stanley","Electra","Cruisers Bicycles","Electra Townie Original 21D EQ Ladies' - 2018",2018,1,"679.99","679.99","0.05","645.9905","2018-04-12","2018-04-12",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1526,59,"Latasha Stanley","Trek","Road Bikes","Trek Domane ALR 4 Disc Women's - 2018",2018,1,"1549.99","1549.99","0.07","1441.4907","2018-04-12","2018-04-12",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1526,59,"Latasha Stanley","Trek","Road Bikes","Trek Domane SLR 6 Disc - 2017",2017,1,"5499.99","5499.99","0.1","4949.991","2018-04-12","2018-04-12",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1527,13,"Lashawn Ortiz","Sun Bicycles","Comfort Bicycles","Sun Bicycles Streamway 3 - 2017",2017,1,"551.99","551.99","0.05","524.3905","2018-04-12","2018-04-12",NULL,"Layla Terrell","Venita Daniel","Rowlett Bikes","Rowlett"
1527,13,"Lashawn Ortiz","Surly","Mountain Bikes","Surly Wednesday Frameset - 2017",2017,1,"469.99","469.99","0.1","422.991","2018-04-12","2018-04-12",NULL,"Layla Terrell","Venita Daniel","Rowlett Bikes","Rowlett"
1527,13,"Lashawn Ortiz","Trek","Road Bikes","Trek Emonda S 5 - 2017",2017,2,"1999.99","3999.98","0.05","3899.9805","2018-04-12","2018-04-12",NULL,"Layla Terrell","Venita Daniel","Rowlett Bikes","Rowlett"
1528,20,"Aleta Shepard","Electra","Cruisers Bicycles","Electra Cruiser Lux 1 - 2016/2018",2018,2,"429.99","859.98","0.2","773.982","2018-04-12","2018-04-12",NULL,"Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett"
1529,50,"Cleotilde Booth","Electra","Children Bicycles","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,1,"299.99","299.99","0.05","284.9905","2018-04-12","2018-04-12",NULL,"Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett"
1529,50,"Cleotilde Booth","Trek","Road Bikes","Trek Silque SLR 7 Women's - 2017",2017,2,"5999.99","11999.98","0.1","11399.981","2018-04-12","2018-04-12",NULL,"Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett"
1530,110,"Ollie Zimmerman","Electra","Cruisers Bicycles","Electra Cruiser 1 - 2016/2017/2018",2018,2,"269.99","539.98","0.1","512.981","2018-04-13","2018-04-13",NULL,"Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
1530,110,"Ollie Zimmerman","Trek","Mountain Bikes","Trek Marlin 7 - 2017/2018",2018,1,"749.99","749.99","0.1","674.991","2018-04-13","2018-04-13",NULL,"Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
1531,233,"Mariana Strong","Surly","Mountain Bikes","Surly ECR 27.5 - 2018",2018,1,"1899.00","1899.00","0.1","1709.100","2018-04-13","2018-04-13",NULL,"Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
1532,7,"Latasha Hays","Trek","Cyclocross Bicycles","Trek Crockett 7 Disc - 2018",2018,2,"2999.99","5999.98","0.07","5789.9807","2018-04-13","2018-04-13",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1533,28,"Jeanice Frost","Electra","Children Bicycles","Electra Moto 3i (20-inch) - Boy's - 2017",2017,1,"349.99","349.99","0.1","314.991","2018-04-13","2018-04-13",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1533,28,"Jeanice Frost","Electra","Cruisers Bicycles","Electra Koa 3i Ladies' - 2018",2018,2,"899.99","1799.98","0.1","1709.981","2018-04-13","2018-04-13",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1533,28,"Jeanice Frost","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Biscayne Tandem CB - 2017",2017,1,"647.99","647.99","0.1","583.191","2018-04-13","2018-04-13",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1533,28,"Jeanice Frost","Trek","Children Bicycles","Trek Precaliber 20 Boy's - 2018",2018,2,"229.99","459.98","0.1","436.981","2018-04-13","2018-04-13",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1533,28,"Jeanice Frost","Trek","Road Bikes","Trek Silque SLR 8 Women's - 2017",2017,1,"6499.99","6499.99","0.1","5849.991","2018-04-13","2018-04-13",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1534,18,"Georgetta Hardin","Trek","Children Bicycles","Trek Precaliber 12 Boy's - 2018",2018,2,"199.99","399.98","0.2","359.982","2018-04-14","2018-04-14",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1534,18,"Georgetta Hardin","Trek","Electric Bikes","Trek XM700+ - 2018",2018,1,"3499.99","3499.99","0.1","3149.991","2018-04-14","2018-04-14",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1534,18,"Georgetta Hardin","Trek","Mountain Bikes","Trek Ticket S Frame - 2018",2018,1,"1469.99","1469.99","0.05","1396.4905","2018-04-14","2018-04-14",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1534,18,"Georgetta Hardin","Trek","Road Bikes","Trek Domane ALR Disc Frameset - 2018",2018,2,"3199.99","6399.98","0.2","5759.982","2018-04-14","2018-04-14",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1535,19,"Lizzette Stein","Electra","Cruisers Bicycles","Electra Cruiser Lux Fat Tire 1 Ladies - 2017",2017,2,"599.99","1199.98","0.05","1169.9805","2018-04-14","2018-04-14",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1535,19,"Lizzette Stein","Haro","Children Bicycles","Haro Shredder 20 - 2017",2017,1,"209.99","209.99","0.05","199.4905","2018-04-14","2018-04-14",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1536,34,"Brittney Woodward","Trek","Electric Bikes","Trek Conduit+ - 2018",2018,2,"2799.99","5599.98","0.07","5403.9807","2018-04-14","2018-04-14",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1536,34,"Brittney Woodward","Trek","Electric Bikes","Trek Verve+ - 2018",2018,2,"2299.99","4599.98","0.2","4139.982","2018-04-14","2018-04-14",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1536,34,"Brittney Woodward","Trek","Road Bikes","Trek Domane SL 5 Women's - 2018",2018,1,"2199.99","2199.99","0.2","1759.992","2018-04-14","2018-04-14",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1537,36,"Bernita Mcdaniel","Electra","Cruisers Bicycles","Electra Relic 3i - 2018",2018,2,"849.99","1699.98","0.05","1657.4805","2018-04-15","2018-04-15",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1538,79,"Ashanti Parks","Electra","Comfort Bicycles","Electra Townie Balloon 7i EQ Ladies' - 2017/2018",2018,2,"899.99","1799.98","0.05","1754.9805","2018-04-15","2018-04-15",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1538,79,"Ashanti Parks","Haro","Mountain Bikes","Haro SR 1.3 - 2017",2017,2,"1409.99","2819.98","0.07","2721.2807","2018-04-15","2018-04-15",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1538,79,"Ashanti Parks","Trek","Cyclocross Bicycles","Trek Boone 5 Disc - 2018",2018,1,"3299.99","3299.99","0.07","3068.9907","2018-04-15","2018-04-15",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1538,79,"Ashanti Parks","Trek","Electric Bikes","Trek Verve+ Lowstep - 2018",2018,1,"2299.99","2299.99","0.2","1839.992","2018-04-15","2018-04-15",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1538,79,"Ashanti Parks","Trek","Mountain Bikes","Trek Ticket S Frame - 2018",2018,1,"1469.99","1469.99","0.07","1367.0907","2018-04-15","2018-04-15",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1539,116,"Merlene Vinson","Electra","Cruisers Bicycles","Electra Townie Original 21D - 2016",2016,2,"549.99","1099.98","0.05","1072.4805","2018-04-15","2018-04-15",NULL,"Layla Terrell","Venita Daniel","Rowlett Bikes","Rowlett"
1539,116,"Merlene Vinson","Surly","Mountain Bikes","Surly Ice Cream Truck Frameset - 2016",2016,2,"469.99","939.98","0.05","916.4805","2018-04-15","2018-04-15",NULL,"Layla Terrell","Venita Daniel","Rowlett Bikes","Rowlett"
1540,187,"Hedwig Paul","Electra","Cruisers Bicycles","Electra Cruiser Lux 7D - 2018",2018,1,"479.99","479.99","0.05","455.9905","2018-04-16","2018-04-16",NULL,"Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
1540,187,"Hedwig Paul","Electra","Cruisers Bicycles","Electra Morningstar 3i Ladies' - 2018",2018,1,"749.99","749.99","0.07","697.4907","2018-04-16","2018-04-16",NULL,"Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
1540,187,"Hedwig Paul","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Atlas X-Type - 2017",2017,2,"416.99","833.98","0.05","813.1305","2018-04-16","2018-04-16",NULL,"Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
1540,187,"Hedwig Paul","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Biscayne Tandem CB - 2017",2017,1,"647.99","647.99","0.2","518.392","2018-04-16","2018-04-16",NULL,"Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
1540,187,"Hedwig Paul","Trek","Road Bikes","Trek Domane SLR 6 Disc - 2018",2018,2,"5499.99","10999.98","0.05","10724.9805","2018-04-16","2018-04-16",NULL,"Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
1541,10,"Pamelia Newman","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ Ladies' - 2017/2018",2018,2,"599.99","1199.98","0.07","1157.9807","2018-04-16","2018-04-16",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1541,10,"Pamelia Newman","Pure Cycles","Cruisers Bicycles","Pure Cycles Vine 8-Speed - 2016",2016,1,"429.00","429.00","0.1","386.100","2018-04-16","2018-04-16",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1541,10,"Pamelia Newman","Trek","Children Bicycles","Trek Girl's Kickster - 2017",2017,2,"149.99","299.98","0.05","292.4805","2018-04-16","2018-04-16",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1541,10,"Pamelia Newman","Trek","Mountain Bikes","Trek Fuel EX 8 29 XT - 2018",2018,2,"3199.99","6399.98","0.1","6079.981","2018-04-16","2018-04-16",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1541,10,"Pamelia Newman","Trek","Road Bikes","Trek Domane SLR 9 Disc - 2018",2018,2,"11999.99","23999.98","0.1","22799.981","2018-04-16","2018-04-16",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1542,58,"Damien Dorsey","Electra","Children Bicycles","Electra Under-The-Sea 1 16"" - 2018",2018,1,"279.99","279.99","0.2","223.992","2018-04-16","2018-04-16",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1542,58,"Damien Dorsey","Haro","Mountain Bikes","Haro Flightline One ST - 2017",2017,2,"379.99","759.98","0.1","721.981","2018-04-16","2018-04-16",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1542,58,"Damien Dorsey","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Boardwalk (24-inch Wheels) - 2017",2017,1,"402.99","402.99","0.2","322.392","2018-04-16","2018-04-16",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1542,58,"Damien Dorsey","Surly","Mountain Bikes","Surly Troll Frameset - 2018",2018,2,"2499.99","4999.98","0.05","4874.9805","2018-04-16","2018-04-16",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1542,58,"Damien Dorsey","Trek","Road Bikes","Trek Domane SL 6 Disc - 2018",2018,2,"3499.99","6999.98","0.2","6299.982","2018-04-16","2018-04-16",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1543,76,"Parker Prince","Electra","Children Bicycles","Electra Savannah 3i (20-inch) - Girl's - 2017",2017,2,"349.99","699.98","0.05","682.4805","2018-04-16","2018-04-16",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1543,76,"Parker Prince","Haro","Children Bicycles","Haro Shredder 20 Girls - 2017",2017,1,"209.99","209.99","0.2","167.992","2018-04-16","2018-04-16",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1543,76,"Parker Prince","Sun Bicycles","Comfort Bicycles","Sun Bicycles Cruz 3 - Women's - 2017",2017,2,"449.99","899.98","0.1","854.981","2018-04-16","2018-04-16",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1543,76,"Parker Prince","Trek","Mountain Bikes","Trek Procaliber 6 - 2018",2018,1,"1799.99","1799.99","0.2","1439.992","2018-04-16","2018-04-16",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1543,76,"Parker Prince","Trek","Road Bikes","Trek CrossRip 1 - 2018",2018,2,"959.99","1919.98","0.07","1852.7807","2018-04-16","2018-04-16",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1544,5,"Charolette Rice","Sun Bicycles","Comfort Bicycles","Sun Bicycles Cruz 7 - 2017",2017,2,"416.99","833.98","0.2","750.582","2018-04-17","2018-04-17",NULL,"Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
1544,5,"Charolette Rice","Trek","Electric Bikes","Trek XM700+ - 2018",2018,2,"3499.99","6999.98","0.1","6649.981","2018-04-17","2018-04-17",NULL,"Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
1545,67,"Tommie Melton","Haro","Mountain Bikes","Haro SR 1.2 - 2017",2017,1,"869.99","869.99","0.1","782.991","2018-04-17","2018-04-17",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1546,91,"Marvin Mullins","Electra","Comfort Bicycles","Electra Townie Original 7D - 2015/2016",2016,1,"499.99","499.99","0.05","474.9905","2018-04-17","2018-04-17",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1546,91,"Marvin Mullins","Electra","Cruisers Bicycles","Electra Queen of Hearts 3i - 2018",2018,1,"749.99","749.99","0.1","674.991","2018-04-17","2018-04-17",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1546,91,"Marvin Mullins","Trek","Electric Bikes","Trek Conduit+ - 2018",2018,2,"2799.99","5599.98","0.1","5319.981","2018-04-17","2018-04-17",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1546,91,"Marvin Mullins","Trek","Road Bikes","Trek Domane SL Frameset - 2018",2018,1,"6499.99","6499.99","0.1","5849.991","2018-04-17","2018-04-17",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1547,169,"Karla Kirk","Sun Bicycles","Comfort Bicycles","Sun Bicycles Cruz 3 - 2017",2017,2,"449.99","899.98","0.2","809.982","2018-04-17","2018-04-17",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1547,169,"Karla Kirk","Trek","Electric Bikes","Trek Super Commuter+ 7 - 2018",2018,1,"3599.99","3599.99","0.2","2879.992","2018-04-17","2018-04-17",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1548,170,"Regine Gonzales","Trek","Cyclocross Bicycles","Trek Boone 7 - 2017",2017,2,"3499.99","6999.98","0.2","6299.982","2018-04-17","2018-04-17",NULL,"Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
1548,170,"Regine Gonzales","Trek","Electric Bikes","Trek Powerfly 5 Women's - 2018",2018,1,"3499.99","3499.99","0.07","3254.9907","2018-04-17","2018-04-17",NULL,"Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
1548,170,"Regine Gonzales","Trek","Mountain Bikes","Trek Farley Alloy Frameset - 2017",2017,1,"469.99","469.99","0.1","422.991","2018-04-17","2018-04-17",NULL,"Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
1549,17,"Caren Stephens","Electra","Cruisers Bicycles","Electra Townie Commute 8D Ladies' - 2018",2018,2,"699.99","1399.98","0.1","1329.981","2018-04-17","2018-04-17",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1549,17,"Caren Stephens","Electra","Cruisers Bicycles","Electra White Water 3i - 2018",2018,2,"749.99","1499.98","0.05","1462.4805","2018-04-17","2018-04-17",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1549,17,"Caren Stephens","Trek","Mountain Bikes","Trek Kids' Neko - 2018",2018,1,"469.99","469.99","0.05","446.4905","2018-04-17","2018-04-17",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1549,17,"Caren Stephens","Trek","Road Bikes","Trek CrossRip 1 - 2018",2018,1,"959.99","959.99","0.2","767.992","2018-04-17","2018-04-17",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1550,39,"Janetta Aguirre","Electra","Comfort Bicycles","Electra Townie Original 21D Ladies' - 2018",2018,2,"559.99","1119.98","0.05","1091.9805","2018-04-17","2018-04-17",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1550,39,"Janetta Aguirre","Electra","Cruisers Bicycles","Electra Townie Original 3i EQ - 2017/2018",2018,1,"659.99","659.99","0.07","613.7907","2018-04-17","2018-04-17",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1550,39,"Janetta Aguirre","Trek","Children Bicycles","Trek Girl's Kickster - 2017",2017,2,"149.99","299.98","0.05","292.4805","2018-04-17","2018-04-17",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1550,39,"Janetta Aguirre","Trek","Electric Bikes","Trek Conduit+ - 2018",2018,2,"2799.99","5599.98","0.1","5319.981","2018-04-17","2018-04-17",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1550,39,"Janetta Aguirre","Trek","Road Bikes","Trek Domane SL 8 Disc - 2018",2018,1,"5499.99","5499.99","0.07","5114.9907","2018-04-17","2018-04-17",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1551,70,"Tomasa Carson","Trek","Cyclocross Bicycles","Trek Boone 7 Disc - 2018",2018,2,"3999.99","7999.98","0.2","7199.982","2018-04-17","2018-04-17",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1552,73,"Melanie Hayes","Haro","Mountain Bikes","Haro Shift R3 - 2017",2017,2,"1469.99","2939.98","0.05","2866.4805","2018-04-17","2018-04-17",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1552,73,"Melanie Hayes","Trek","Electric Bikes","Trek Verve+ Lowstep - 2018",2018,1,"2299.99","2299.99","0.1","2069.991","2018-04-17","2018-04-17",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1553,30,"Jamaal Albert","Electra","Comfort Bicycles","Electra Townie Original 7D - 2017",2017,1,"489.99","489.99","0.07","455.6907","2018-04-18","2018-04-18",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1553,30,"Jamaal Albert","Electra","Cruisers Bicycles","Electra Townie Commute Go! - 2018",2018,1,"2999.99","2999.99","0.05","2849.9905","2018-04-18","2018-04-18",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1553,30,"Jamaal Albert","Electra","Cruisers Bicycles","Electra Townie Original 21D - 2016",2016,1,"549.99","549.99","0.1","494.991","2018-04-18","2018-04-18",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1553,30,"Jamaal Albert","Trek","Children Bicycles","Trek Precaliber 16 Boys - 2017",2017,1,"209.99","209.99","0.05","199.4905","2018-04-18","2018-04-18",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1554,172,"Jeanie Kirkland","Electra","Children Bicycles","Electra Soft Serve 1 (16-inch) - Girl's - 2018",2018,1,"279.99","279.99","0.2","223.992","2018-04-18","2018-04-18",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1554,172,"Jeanie Kirkland","Trek","Road Bikes","Trek Domane AL 2 Women's - 2018",2018,1,"749.99","749.99","0.05","712.4905","2018-04-18","2018-04-18",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
1555,1,"Debra Burks","Electra","Comfort Bicycles","Electra Townie Original 21D - 2016",2016,2,"549.99","1099.98","0.1","1044.981","2018-04-18","2018-04-18",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1555,1,"Debra Burks","Surly","Mountain Bikes","Surly Big Fat Dummy Frameset - 2018",2018,1,"469.99","469.99","0.1","422.991","2018-04-18","2018-04-18",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1555,1,"Debra Burks","Surly","Mountain Bikes","Surly ECR 27.5 - 2018",2018,2,"1899.00","3798.00","0.05","3703.0500","2018-04-18","2018-04-18",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1555,1,"Debra Burks","Trek","Road Bikes","Trek Domane SL Frameset - 2018",2018,1,"6499.99","6499.99","0.1","5849.991","2018-04-18","2018-04-18",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1555,1,"Debra Burks","Trek","Road Bikes","Trek Domane SLR Disc Frameset - 2018",2018,1,"3199.99","3199.99","0.2","2559.992","2018-04-18","2018-04-18",NULL,"Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
1556,4,"Daryl Spence","Electra","Cruisers Bicycles","Electra Amsterdam Original 3i Ladies' - 2017",2017,1,"659.99","659.99","0.07","613.7907","2018-04-18","2018-04-18",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1556,4,"Daryl Spence","Electra","Cruisers Bicycles","Electra Koa 3i Ladies' - 2018",2018,2,"899.99","1799.98","0.1","1709.981","2018-04-18","2018-04-18",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1556,4,"Daryl Spence","Strider","Children Bicycles","Strider Strider 20 Sport - 2018",2018,1,"289.99","289.99","0.1","260.991","2018-04-18","2018-04-18",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1556,4,"Daryl Spence","Trek","Mountain Bikes","Trek Kids' Neko - 2018",2018,2,"469.99","939.98","0.05","916.4805","2018-04-18","2018-04-18",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1556,4,"Daryl Spence","Trek","Road Bikes","Trek Domane SL 6 - 2017",2017,2,"3499.99","6999.98","0.2","6299.982","2018-04-18","2018-04-18",NULL,"Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
1557,121,"Lucy Woods","Surly","Road Bikes","Surly Pack Rat - 2018",2018,2,"1349.00","2698.00","0.07","2603.5700","2018-04-19","2018-04-19",NULL,"Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
